ID_compra,fecha,horario,categoria,precio_unitario,cantidad,envio,metodo_pago
4450,2023-11-18,18:28,Electrodomésticos,3371.9,5,674.38,Transferencia
4452,2023-11-18,16:03,Alimentos y bebidas,84.9,5,8.49,Tarjeta de Crédito
4483,2023-11-18,22:34,Alimentos y bebidas,79.9,2,0.0,Transferencia
4447,2023-11-18,14:59,Electrodomésticos,3297.9,3,296.81,Tarjeta de Crédito
4463,2023-11-18,21:53,Alimentos y bebidas,57.9,1,1.16,Transferencia
4466,2023-11-18,17:41,Belleza e higiene,187.9,3,16.91,Tarjeta de Crédito
4461,2023-11-18,00:12,Herramientas y construcción,234.9,1,0.0,Transferencia
4476,2023-11-18,00:07,Herramientas y construcción,86.9,3,13.04,Tarjeta de Crédito
4485,2023-11-18,20:39,Electrodomésticos,2703.9,5,811.17,Tarjeta de Crédito
4464,2023-11-18,17:00,Papelería y oficina,42.9,2,0.0,Tarjeta de Crédito
4474,2023-11-18,17:28,Alimentos y bebidas,61.9,3,11.14,Transferencia
4460,2023-11-18,23:14,Casa y aseo,144.9,1,7.25,Tarjeta de Débito
4457,2023-11-18,19:29,Belleza e higiene,178.9,1,12.52,Transferencia
4459,2023-11-18,22:16,Casa y aseo,151.9,5,0.0,Tarjeta de Crédito
4481,2023-11-18,00:05,Casa y aseo,151.0,5,45.3,Tarjeta de Crédito
4446,2023-11-18,21:05,Belleza e higiene,35.9,1,0.0,Transferencia
4455,2023-11-18,23:28,Electrodomésticos,2193.9,3,329.08,Tarjeta de Crédito
4451,2023-11-18,21:48,Papelería y oficina,4.9,5,0.74,Tarjeta de Débito
4479,2023-11-18,22:08,Electrodomésticos,486.9,1,0.0,Tarjeta de Crédito
4465,2023-11-18,00:33,Alimentos y bebidas,49.9,4,0.0,Paypal
4469,2023-11-18,19:04,Belleza e higiene,60.9,2,6.09,Tarjeta de Crédito
4494,2023-11-19,23:32,Alimentos y bebidas,28.0,5,7.0,Tarjeta de Crédito
4503,2023-11-19,18:38,Papelería y oficina,10.0,4,0.8,Transferencia
4520,2023-11-19,00:10,Papelería y oficina,20.9,1,0.0,Tarjeta de Crédito
4498,2023-11-19,23:38,Electrodomésticos,3316.9,5,1160.92,Tarjeta de Crédito
4509,2023-11-19,19:59,Libros,27.9,3,0.0,Transferencia
4513,2023-11-19,23:53,Electrodomésticos,1375.9,1,68.8,Transferencia
4490,2023-11-19,19:40,Herramientas y construcción,246.9,5,86.42,Transferencia
4493,2023-11-19,22:55,Electrodomésticos,3207.9,5,0.0,Paypal
4491,2023-11-19,23:00,Belleza e higiene,93.0,3,19.53,Transferencia
4507,2023-11-19,23:01,Libros,132.9,5,26.58,Transferencia
4508,2023-11-19,16:12,Papelería y oficina,20.9,2,3.34,Paypal
4496,2023-11-19,17:07,Belleza e higiene,227.9,2,0.0,Tarjeta de Crédito
4502,2023-11-19,21:25,Alimentos y bebidas,49.0,1,0.0,Tarjeta de Crédito
4517,2023-11-19,23:48,Belleza e higiene,140.9,3,21.14,Transferencia
4511,2023-11-19,16:50,Herramientas y construcción,71.9,2,8.63,Transferencia
4515,2023-11-19,17:38,Electrónicos,7165.9,5,2508.06,Tarjeta de Crédito
4497,2023-11-19,17:58,Belleza e higiene,182.9,1,9.15,Transferencia
4518,2023-11-19,23:58,Herramientas y construcción,290.0,2,40.6,Paypal
4500,2023-11-19,15:39,Alimentos y bebidas,28.9,1,2.02,Transferencia
4512,2023-11-19,22:08,Papelería y oficina,12.9,5,5.16,Tarjeta de Crédito
4488,2023-11-19,19:27,Electrodomésticos,628.9,4,201.25,Transferencia
4505,2023-11-19,21:04,Belleza e higiene,115.9,4,23.18,Tarjeta de Crédito
4486,2023-11-19,15:01,Alimentos y bebidas,33.9,4,0.0,Transferencia
4519,2023-11-19,20:09,Papelería y oficina,4.9,5,1.47,Tarjeta de Crédito
4501,2023-11-19,14:35,Papelería y oficina,26.9,1,0.0,Transferencia
4504,2023-11-19,15:38,Alimentos y bebidas,6.9,5,1.38,Transferencia
4495,2023-11-19,14:24,Electrónicos,5769.9,1,230.8,Tarjeta de Crédito
4492,2023-11-19,18:51,Papelería y oficina,32.9,4,0.0,Transferencia
4516,2023-11-19,18:51,Casa y aseo,174.9,5,26.24,Tarjeta de Crédito
4514,2023-11-19,23:56,Alimentos y bebidas,13.9,2,2.22,Transferencia
4489,2023-11-19,16:41,Alimentos y bebidas,83.9,5,12.58,Transferencia
4487,2023-11-19,18:08,Electrodomésticos,1903.9,1,95.2,Transferencia
4499,2023-11-19,18:18,Alimentos y bebidas,19.9,4,3.98,Tarjeta de Débito
4506,2023-11-19,18:28,Alimentos y bebidas,39.9,2,5.59,Tarjeta de Crédito
4510,2023-11-19,21:27,Casa y aseo,37.9,4,4.55,Transferencia
4535,2023-11-21,21:12,Belleza e higiene,34.9,2,3.49,Paypal
4530,2023-11-21,00:05,Casa y aseo,142.9,3,21.44,Tarjeta de Crédito
4526,2023-11-21,18:26,Alimentos y bebidas,52.9,5,7.94,Paypal
4546,2023-11-21,23:29,Casa y aseo,46.9,4,7.5,Tarjeta de Crédito
4540,2023-11-21,21:27,Herramientas y construcción,331.9,1,29.87,Tarjeta de Crédito
4553,2023-11-21,15:45,Electrodomésticos,529.9,2,0.0,Transferencia
4543,2023-11-21,14:55,Papelería y oficina,3.9,3,0.7,Paypal
4550,2023-11-21,22:01,Belleza e higiene,33.9,1,0.0,Tarjeta de Crédito
4549,2023-11-21,22:39,Herramientas y construcción,59.9,4,16.77,Transferencia
4536,2023-11-21,23:28,Belleza e higiene,146.0,4,0.0,Transferencia
4554,2023-11-21,23:48,Belleza e higiene,56.9,4,0.0,Transferencia
4532,2023-11-21,21:30,Electrodomésticos,2343.9,5,0.0,Tarjeta de Crédito
4538,2023-11-21,18:42,Electrodomésticos,3837.9,4,1688.68,Tarjeta de Crédito
4525,2023-11-21,00:17,Electrodomésticos,420.9,3,63.13,Tarjeta de Crédito
4521,2023-11-21,17:43,Electrónicos,7220.9,2,722.09,Transferencia
4522,2023-11-21,16:42,Electrónicos,6511.9,2,911.67,Transferencia
4533,2023-11-21,00:48,Alimentos y bebidas,4.9,3,1.32,Tarjeta de Débito
4545,2023-11-21,17:44,Belleza e higiene,141.9,1,4.26,Tarjeta de Crédito
4555,2023-11-21,00:17,Casa y aseo,151.9,4,60.76,Tarjeta de Débito
4534,2023-11-21,00:48,Electrodomésticos,529.9,1,0.0,Transferencia
4552,2023-11-21,21:37,Electrodomésticos,398.9,3,59.83,Paypal
4548,2023-11-21,18:40,Casa y aseo,136.9,5,0.0,Transferencia
4528,2023-11-21,23:38,Electrónicos,7074.9,4,0.0,Tarjeta de Crédito
4547,2023-11-21,22:47,Belleza e higiene,239.9,3,50.38,Tarjeta de Crédito
4539,2023-11-21,23:13,Belleza e higiene,152.9,5,22.94,Paypal
4542,2023-11-21,18:59,Casa y aseo,198.9,2,11.93,Tarjeta de Crédito
4527,2023-11-21,22:55,Casa y aseo,178.9,5,44.72,Tarjeta de Crédito
4544,2023-11-21,17:22,Belleza e higiene,30.0,2,5.4,Transferencia
4551,2023-11-21,17:20,Libros,123.9,3,14.87,Transferencia
4523,2023-11-21,00:13,Electrodomésticos,3954.9,2,474.59,Tarjeta de Crédito
4524,2023-11-21,18:30,Belleza e higiene,121.9,3,0.0,Tarjeta de Crédito
4541,2023-11-21,19:59,Electrodomésticos,857.9,1,0.0,Transferencia
4529,2023-11-21,23:02,Casa y aseo,194.9,5,19.49,Transferencia
4531,2023-11-21,18:44,Electrodomésticos,1650.9,1,82.55,Tarjeta de Crédito
4537,2023-11-21,14:06,Alimentos y bebidas,54.9,3,8.24,Transferencia
4576,2023-11-22,20:42,Casa y aseo,45.9,3,6.88,Paypal
4561,2023-11-22,22:23,Electrodomésticos,2095.0,3,0.0,Tarjeta de Crédito
4602,2023-11-22,18:38,Alimentos y bebidas,28.9,2,1.73,Tarjeta de Crédito
4568,2023-11-22,19:34,Alimentos y bebidas,72.9,4,26.24,Tarjeta de Débito
4575,2023-11-22,15:40,Alimentos y bebidas,26.9,2,2.69,Paypal
4595,2023-11-22,15:11,Libros,92.0,4,29.44,Transferencia
4600,2023-11-22,23:33,Electrónicos,7687.9,2,615.03,Transferencia
4584,2023-11-22,17:46,Alimentos y bebidas,74.9,5,33.7,Tarjeta de Débito
4580,2023-11-22,14:27,Belleza e higiene,16.9,1,0.0,Tarjeta de Crédito
4559,2023-11-22,21:43,Alimentos y bebidas,73.9,5,0.0,Transferencia
4578,2023-11-22,23:08,Alimentos y bebidas,87.9,5,21.98,Tarjeta de Crédito
4598,2023-11-22,23:05,Electrónicos,4538.0,5,226.9,Paypal
4590,2023-11-22,23:07,Casa y aseo,15.9,4,1.91,Tarjeta de Crédito
4569,2023-11-22,00:52,Papelería y oficina,9.0,5,4.5,Transferencia
4596,2023-11-22,17:46,Casa y aseo,186.9,1,0.0,Tarjeta de Crédito
4593,2023-11-22,18:43,Alimentos y bebidas,96.9,2,0.0,Paypal
4601,2023-11-22,00:00,Electrodomésticos,3694.9,2,591.18,Tarjeta de Crédito
4581,2023-11-22,23:17,Papelería y oficina,44.0,4,5.28,Tarjeta de Crédito
4557,2023-11-22,23:30,Belleza e higiene,205.9,4,57.65,Transferencia
4566,2023-11-22,19:26,Casa y aseo,85.9,4,0.0,Tarjeta de Crédito
4588,2023-11-22,19:36,Papelería y oficina,26.0,4,0.0,Tarjeta de Crédito
4572,2023-11-22,00:15,Papelería y oficina,20.9,5,0.0,Transferencia
4594,2023-11-22,18:32,Alimentos y bebidas,4.9,3,0.44,Transferencia
4592,2023-11-22,20:50,Alimentos y bebidas,64.9,5,9.74,Tarjeta de Débito
4556,2023-11-22,00:02,Belleza e higiene,16.0,5,4.0,Transferencia
4560,2023-11-22,17:41,Alimentos y bebidas,65.0,5,6.5,Tarjeta de Crédito
4558,2023-11-22,16:27,Electrónicos,5003.9,2,400.31,Transferencia
4567,2023-11-22,21:00,Belleza e higiene,81.9,4,6.55,Transferencia
4563,2023-11-22,17:51,Electrodomésticos,2120.9,3,509.02,Tarjeta de Crédito
4585,2023-11-22,18:19,Alimentos y bebidas,81.9,3,24.57,Transferencia
4599,2023-11-22,23:05,Libros,126.9,5,44.42,Tarjeta de Crédito
4586,2023-11-22,14:27,Electrónicos,7090.0,5,2127.0,Paypal
4570,2023-11-22,21:59,Casa y aseo,82.9,4,0.0,Tarjeta de Crédito
4589,2023-11-22,19:46,Papelería y oficina,7.9,1,0.16,Tarjeta de Crédito
4564,2023-11-22,17:11,Electrónicos,6429.9,5,1928.97,Tarjeta de Crédito
4571,2023-11-22,18:32,Belleza e higiene,33.9,1,2.37,Transferencia
4579,2023-11-22,19:56,Belleza e higiene,48.9,3,7.34,Tarjeta de Crédito
4562,2023-11-22,22:09,Electrodomésticos,3184.9,2,63.7,Transferencia
4573,2023-11-22,14:36,Herramientas y construcción,177.0,5,88.5,Transferencia
4582,2023-11-22,00:13,Belleza e higiene,184.9,5,83.2,Tarjeta de Crédito
4574,2023-11-22,18:15,Alimentos y bebidas,10.9,4,4.36,Paypal
4587,2023-11-22,22:09,Electrónicos,4286.9,1,85.74,Transferencia
4577,2023-11-22,18:13,Casa y aseo,173.0,4,48.44,Tarjeta de Débito
4597,2023-11-22,00:26,Libros,101.9,1,3.06,Tarjeta de Crédito
4591,2023-11-22,18:31,Electrónicos,4955.9,2,396.47,Transferencia
4583,2023-11-22,22:19,Belleza e higiene,71.9,3,21.57,Tarjeta de Crédito
4565,2023-11-22,17:30,Electrónicos,4249.9,3,637.48,Tarjeta de Crédito
4631,2023-11-23,17:51,Casa y aseo,42.9,3,10.3,Tarjeta de Crédito
4619,2023-11-23,17:14,Casa y aseo,51.9,1,0.0,Transferencia
4633,2023-11-23,18:58,Belleza e higiene,112.9,4,18.06,Tarjeta de Débito
4632,2023-11-23,18:21,Alimentos y bebidas,97.9,3,29.37,Tarjeta de Crédito
4616,2023-11-23,00:10,Belleza e higiene,72.9,4,5.83,Transferencia
4618,2023-11-23,00:38,Alimentos y bebidas,75.9,1,4.55,Paypal
4621,2023-11-23,18:14,Casa y aseo,101.9,1,4.08,Tarjeta de Crédito
4626,2023-11-23,23:08,Electrónicos,6461.9,2,258.48,Tarjeta de Crédito
4624,2023-11-23,23:28,Electrodomésticos,54.9,1,2.74,Tarjeta de Crédito
4634,2023-11-23,22:34,Belleza e higiene,29.9,3,0.0,Tarjeta de Crédito
4615,2023-11-23,19:02,Alimentos y bebidas,70.9,2,15.6,Tarjeta de Crédito
4613,2023-11-23,15:48,Alimentos y bebidas,78.9,4,0.0,Transferencia
4628,2023-11-23,17:12,Belleza e higiene,124.0,2,0.0,Paypal
4603,2023-11-23,19:04,Electrodomésticos,518.9,2,0.0,Transferencia
4622,2023-11-23,00:49,Belleza e higiene,183.9,3,44.14,Tarjeta de Crédito
4629,2023-11-23,18:21,Alimentos y bebidas,33.9,3,6.1,Transferencia
4617,2023-11-23,21:20,Belleza e higiene,132.9,4,15.95,Tarjeta de Crédito
4609,2023-11-23,22:33,Herramientas y construcción,279.9,1,22.39,Transferencia
4623,2023-11-23,19:11,Alimentos y bebidas,74.9,4,14.98,Tarjeta de Débito
4620,2023-11-23,17:44,Electrónicos,4431.9,1,310.23,Transferencia
4605,2023-11-23,00:55,Casa y aseo,70.9,2,0.0,Tarjeta de Crédito
4614,2023-11-23,23:43,Belleza e higiene,64.9,2,0.0,Tarjeta de Crédito
4625,2023-11-23,00:13,Papelería y oficina,9.9,1,0.99,Tarjeta de Crédito
4611,2023-11-23,23:13,Casa y aseo,60.9,4,0.0,Tarjeta de Crédito
4606,2023-11-23,22:49,Belleza e higiene,133.9,1,2.68,Paypal
4612,2023-11-23,17:47,Casa y aseo,94.9,4,0.0,Tarjeta de Crédito
4607,2023-11-23,23:29,Alimentos y bebidas,53.9,5,0.0,Tarjeta de Crédito
4608,2023-11-23,22:55,Casa y aseo,35.9,4,5.74,Paypal
4610,2023-11-23,23:57,Electrodomésticos,2709.9,2,541.98,Tarjeta de Crédito
4604,2023-11-23,17:57,Casa y aseo,141.9,1,9.93,Transferencia
4630,2023-11-23,00:10,Belleza e higiene,81.9,2,0.0,Tarjeta de Crédito
4627,2023-11-23,17:37,Alimentos y bebidas,44.9,3,4.04,Tarjeta de Crédito
4662,2023-11-24,18:58,Electrónicos,7407.0,1,0.0,Tarjeta de Crédito
4652,2023-11-24,23:17,Electrodomésticos,937.0,4,224.88,Tarjeta de Crédito
4664,2023-11-24,15:49,Alimentos y bebidas,21.9,1,2.19,Tarjeta de Crédito
4657,2023-11-24,17:15,Alimentos y bebidas,15.9,1,0.8,Tarjeta de Crédito
4666,2023-11-24,00:59,Belleza e higiene,169.9,4,40.78,Transferencia
4665,2023-11-24,17:41,Belleza e higiene,108.9,5,54.45,Tarjeta de Crédito
4638,2023-11-24,21:40,Herramientas y construcción,104.9,2,12.59,Tarjeta de Crédito
4654,2023-11-24,22:16,Herramientas y construcción,218.0,5,76.3,Tarjeta de Crédito
4636,2023-11-24,22:10,Herramientas y construcción,98.9,5,34.62,Paypal
4656,2023-11-24,00:26,Belleza e higiene,135.9,4,38.05,Tarjeta de Crédito
4639,2023-11-24,00:06,Belleza e higiene,47.9,3,8.62,Transferencia
4658,2023-11-24,23:46,Papelería y oficina,39.9,3,4.79,Tarjeta de Crédito
4661,2023-11-24,14:03,Electrodomésticos,1468.9,3,308.47,Transferencia
4641,2023-11-24,23:49,Belleza e higiene,130.9,3,0.0,Paypal
4648,2023-11-24,19:56,Casa y aseo,109.0,5,43.6,Tarjeta de Crédito
4653,2023-11-24,00:41,Electrodomésticos,2707.9,3,649.9,Transferencia
4655,2023-11-24,23:17,Casa y aseo,86.9,5,34.76,Transferencia
4635,2023-11-24,18:58,Belleza e higiene,197.9,1,5.94,Transferencia
4644,2023-11-24,16:17,Alimentos y bebidas,5.9,2,0.0,Tarjeta de Crédito
4650,2023-11-24,00:20,Alimentos y bebidas,83.9,5,12.58,Tarjeta de Crédito
4646,2023-11-24,00:03,Electrodomésticos,1679.9,2,302.38,Tarjeta de Crédito
4660,2023-11-24,18:39,Casa y aseo,81.9,4,0.0,Tarjeta de Crédito
4663,2023-11-24,18:12,Casa y aseo,200.0,4,24.0,Transferencia
4637,2023-11-24,22:10,Papelería y oficina,21.9,4,2.63,Transferencia
4649,2023-11-24,23:56,Electrodomésticos,848.9,1,76.4,Tarjeta de Crédito
4651,2023-11-24,21:58,Belleza e higiene,107.9,4,0.0,Transferencia
4647,2023-11-24,00:39,Libros,31.0,1,0.62,Tarjeta de Crédito
4642,2023-11-24,00:03,Belleza e higiene,113.9,2,22.78,Transferencia
4643,2023-11-24,00:14,Belleza e higiene,134.9,2,0.0,Tarjeta de Crédito
4640,2023-11-24,00:10,Alimentos y bebidas,58.9,2,0.0,Tarjeta de Crédito
4645,2023-11-24,16:07,Alimentos y bebidas,78.9,1,6.31,Transferencia
4659,2023-11-24,22:24,Electrónicos,5504.9,3,990.88,Tarjeta de Crédito
4671,2023-11-25,17:41,Alimentos y bebidas,53.9,2,5.39,Paypal
4686,2023-11-25,00:30,Herramientas y construcción,159.9,5,39.98,Tarjeta de Crédito
4675,2023-11-25,00:32,Belleza e higiene,211.9,5,63.57,Tarjeta de Crédito
4699,2023-11-25,00:06,Libros,115.9,2,11.59,Transferencia
4669,2023-11-25,18:26,Alimentos y bebidas,68.9,5,0.0,Paypal
4700,2023-11-25,23:54,Herramientas y construcción,222.9,4,44.58,Tarjeta de Crédito
4667,2023-11-25,19:13,Casa y aseo,105.9,4,29.65,Tarjeta de Crédito
4681,2023-11-25,15:27,Electrónicos,5165.9,4,1859.72,Tarjeta de Débito
4691,2023-11-25,21:25,Electrodomésticos,1127.9,5,0.0,Tarjeta de Crédito
4677,2023-11-25,18:45,Casa y aseo,39.9,5,17.95,Paypal
4687,2023-11-25,23:44,Alimentos y bebidas,29.9,4,0.0,Transferencia
4690,2023-11-25,23:02,Casa y aseo,75.9,4,30.36,Transferencia
4672,2023-11-25,18:18,Belleza e higiene,224.0,4,80.64,Tarjeta de Crédito
4703,2023-11-25,23:37,Casa y aseo,178.9,1,8.94,Tarjeta de Débito
4674,2023-11-25,15:38,Belleza e higiene,50.9,4,12.22,Transferencia
4694,2023-11-25,21:11,Electrónicos,5380.9,3,484.28,Tarjeta de Crédito
4688,2023-11-25,23:57,Alimentos y bebidas,95.9,5,0.0,Tarjeta de Débito
4670,2023-11-25,18:45,Libros,85.9,5,0.0,Transferencia
4679,2023-11-25,16:47,Belleza e higiene,135.9,1,9.51,Transferencia
4695,2023-11-25,20:46,Alimentos y bebidas,22.9,5,5.72,Transferencia
4685,2023-11-25,22:24,Electrónicos,7872.9,4,2204.41,Tarjeta de Crédito
4706,2023-11-25,23:58,Alimentos y bebidas,17.9,5,2.68,Tarjeta de Crédito
4698,2023-11-25,18:34,Herramientas y construcción,130.9,3,11.78,Tarjeta de Crédito
4692,2023-11-25,20:46,Alimentos y bebidas,98.9,5,0.0,Tarjeta de Crédito
4680,2023-11-25,20:06,Papelería y oficina,42.9,1,3.0,Tarjeta de Crédito
4689,2023-11-25,20:42,Electrónicos,7976.9,5,0.0,Tarjeta de Crédito
4673,2023-11-25,20:49,Alimentos y bebidas,36.9,4,0.0,Transferencia
4704,2023-11-25,19:22,Belleza e higiene,50.9,1,0.0,Transferencia
4678,2023-11-25,00:06,Casa y aseo,96.9,3,0.0,Tarjeta de Crédito
4701,2023-11-25,23:27,Alimentos y bebidas,14.9,3,1.79,Tarjeta de Crédito
4702,2023-11-25,23:55,Electrodomésticos,685.9,3,164.62,Tarjeta de Crédito
4683,2023-11-25,16:58,Casa y aseo,166.0,5,58.1,Transferencia
4697,2023-11-25,18:55,Electrónicos,4465.9,3,535.91,Transferencia
4676,2023-11-25,21:18,Belleza e higiene,153.9,3,32.32,Transferencia
4705,2023-11-25,23:10,Electrónicos,5128.9,4,820.62,Tarjeta de Crédito
4682,2023-11-25,18:39,Alimentos y bebidas,65.9,4,0.0,Paypal
4696,2023-11-25,22:52,Alimentos y bebidas,65.0,4,13.0,Tarjeta de Crédito
4668,2023-11-25,18:44,Casa y aseo,168.9,3,0.0,Transferencia
4684,2023-11-25,21:35,Alimentos y bebidas,71.9,1,0.0,Tarjeta de Crédito
4693,2023-11-25,18:43,Belleza e higiene,109.9,1,5.5,Tarjeta de Crédito
4710,2023-11-26,16:37,Papelería y oficina,9.9,2,0.79,Tarjeta de Crédito
4712,2023-11-26,23:32,Casa y aseo,71.9,5,0.0,Tarjeta de Crédito
4732,2023-11-26,23:52,Electrodomésticos,2552.9,5,638.22,Tarjeta de Crédito
4741,2023-11-26,14:13,Alimentos y bebidas,64.9,5,12.98,Tarjeta de Crédito
4731,2023-11-26,18:51,Casa y aseo,143.9,1,10.07,Transferencia
4737,2023-11-26,19:07,Herramientas y construcción,172.9,1,12.1,Transferencia
4733,2023-11-26,00:33,Electrónicos,4746.9,4,1519.01,Transferencia
4715,2023-11-26,20:49,Electrónicos,5025.9,4,2010.36,Tarjeta de Débito
4740,2023-11-26,23:40,Casa y aseo,85.9,1,3.44,Tarjeta de Crédito
4719,2023-11-26,14:41,Belleza e higiene,192.9,2,46.3,Tarjeta de Crédito
4735,2023-11-26,00:01,Electrónicos,6040.9,4,966.54,Tarjeta de Crédito
4713,2023-11-26,15:52,Alimentos y bebidas,89.9,3,0.0,Tarjeta de Crédito
4708,2023-11-26,21:53,Papelería y oficina,42.9,3,7.72,Transferencia
4727,2023-11-26,21:16,Electrónicos,5389.9,5,0.0,Paypal
4739,2023-11-26,17:50,Alimentos y bebidas,55.9,2,6.71,Transferencia
4718,2023-11-26,21:33,Electrónicos,7633.9,5,0.0,Paypal
4707,2023-11-26,20:01,Libros,15.9,4,3.82,Paypal
4743,2023-11-26,22:09,Alimentos y bebidas,18.9,5,2.84,Tarjeta de Crédito
4717,2023-11-26,22:22,Casa y aseo,154.9,3,32.53,Transferencia
4726,2023-11-26,21:31,Belleza e higiene,127.9,3,0.0,Tarjeta de Crédito
4721,2023-11-26,19:05,Electrodomésticos,3431.9,2,205.91,Paypal
4711,2023-11-26,14:08,Electrodomésticos,3399.9,1,305.99,Tarjeta de Crédito
4734,2023-11-26,23:49,Alimentos y bebidas,81.9,1,4.1,Paypal
4716,2023-11-26,21:21,Casa y aseo,152.9,4,30.58,Tarjeta de Crédito
4723,2023-11-26,23:28,Electrodomésticos,829.9,2,99.59,Tarjeta de Débito
4724,2023-11-26,14:24,Belleza e higiene,144.0,2,8.64,Tarjeta de Crédito
4728,2023-11-26,22:53,Papelería y oficina,8.9,4,3.56,Tarjeta de Crédito
4709,2023-11-26,00:15,Herramientas y construcción,273.9,3,49.3,Transferencia
4730,2023-11-26,17:16,Libros,67.9,3,10.19,Transferencia
4725,2023-11-26,15:37,Papelería y oficina,11.9,4,4.28,Tarjeta de Crédito
4729,2023-11-26,18:29,Papelería y oficina,3.9,4,1.09,Transferencia
4714,2023-11-26,20:04,Papelería y oficina,34.9,3,0.0,Tarjeta de Crédito
4738,2023-11-26,21:03,Papelería y oficina,20.9,1,2.09,Tarjeta de Débito
4742,2023-11-26,18:56,Papelería y oficina,18.9,2,2.65,Transferencia
4720,2023-11-26,21:58,Casa y aseo,96.9,2,19.38,Transferencia
4722,2023-11-26,20:25,Papelería y oficina,24.9,3,3.73,Tarjeta de Crédito
4736,2023-11-26,21:05,Casa y aseo,109.9,1,0.0,Transferencia
4773,2023-11-28,17:30,Belleza e higiene,50.0,4,4.0,Tarjeta de Crédito
4752,2023-11-28,22:37,Alimentos y bebidas,74.9,1,3.0,Transferencia
4780,2023-11-28,17:34,Alimentos y bebidas,98.0,4,15.68,Transferencia
4749,2023-11-28,00:53,Casa y aseo,138.0,1,9.66,Transferencia
4744,2023-11-28,18:14,Libros,78.9,4,22.09,Tarjeta de Crédito
4765,2023-11-28,21:39,Alimentos y bebidas,93.9,1,8.45,Tarjeta de Crédito
4761,2023-11-28,23:51,Electrónicos,5751.9,1,172.56,Tarjeta de Crédito
4754,2023-11-28,18:35,Alimentos y bebidas,81.9,2,16.38,Tarjeta de Crédito
4767,2023-11-28,23:23,Casa y aseo,137.0,1,8.22,Transferencia
4777,2023-11-28,18:27,Electrodomésticos,2390.9,2,478.18,Transferencia
4774,2023-11-28,17:55,Electrodomésticos,1292.9,3,271.51,Tarjeta de Crédito
4783,2023-11-28,21:33,Electrónicos,6201.9,5,1550.48,Transferencia
4758,2023-11-28,20:54,Alimentos y bebidas,87.9,3,13.19,Transferencia
4768,2023-11-28,18:00,Herramientas y construcción,72.9,4,14.58,Transferencia
4757,2023-11-28,14:31,Alimentos y bebidas,96.9,1,0.0,Transferencia
4770,2023-11-28,19:28,Casa y aseo,172.9,1,0.0,Tarjeta de Crédito
4748,2023-11-28,20:51,Papelería y oficina,15.9,5,5.56,Transferencia
4747,2023-11-28,21:11,Electrodomésticos,2021.9,5,707.67,Transferencia
4753,2023-11-28,21:52,Belleza e higiene,38.9,2,6.22,Paypal
4751,2023-11-28,22:18,Electrónicos,5816.9,5,0.0,Transferencia
4762,2023-11-28,21:23,Belleza e higiene,187.9,2,26.31,Transferencia
4782,2023-11-28,20:06,Herramientas y construcción,221.9,2,22.19,Tarjeta de Débito
4776,2023-11-28,18:08,Electrodomésticos,2651.9,4,0.0,Paypal
4746,2023-11-28,00:26,Libros,81.9,5,20.48,Tarjeta de Crédito
4779,2023-11-28,20:12,Alimentos y bebidas,31.9,1,0.0,Tarjeta de Débito
4755,2023-11-28,23:54,Electrónicos,4478.9,4,716.62,Paypal
4759,2023-11-28,22:04,Alimentos y bebidas,50.9,4,0.0,Paypal
4760,2023-11-28,22:25,Belleza e higiene,172.9,5,51.87,Tarjeta de Crédito
4763,2023-11-28,23:04,Electrodomésticos,3777.9,4,1057.81,Tarjeta de Crédito
4778,2023-11-28,17:16,Papelería y oficina,20.9,2,2.09,Paypal
4756,2023-11-28,22:29,Electrodomésticos,3470.9,3,104.13,Tarjeta de Crédito
4769,2023-11-28,17:05,Belleza e higiene,203.9,4,0.0,Transferencia
4781,2023-11-28,21:32,Papelería y oficina,18.9,5,4.73,Tarjeta de Crédito
4750,2023-11-28,21:00,Electrónicos,6912.9,3,1451.71,Transferencia
4772,2023-11-28,23:27,Alimentos y bebidas,14.0,4,0.0,Transferencia
4764,2023-11-28,17:48,Libros,79.9,5,23.97,Transferencia
4745,2023-11-28,15:50,Belleza e higiene,155.9,1,0.0,Tarjeta de Crédito
4771,2023-11-28,15:19,Alimentos y bebidas,55.9,2,0.0,Transferencia
4775,2023-11-28,16:57,Alimentos y bebidas,45.9,1,0.0,Transferencia
4766,2023-11-28,23:48,Electrónicos,6158.9,4,492.71,Tarjeta de Débito
4805,2023-11-29,18:44,Herramientas y construcción,250.9,4,60.22,Transferencia
4796,2023-11-29,17:41,Electrodomésticos,3345.9,4,535.34,Transferencia
4810,2023-11-29,18:53,Alimentos y bebidas,97.9,1,4.9,Tarjeta de Crédito
4807,2023-11-29,18:15,Herramientas y construcción,307.0,1,15.35,Paypal
4784,2023-11-29,22:53,Belleza e higiene,191.9,1,0.0,Transferencia
4792,2023-11-29,19:50,Alimentos y bebidas,51.9,3,0.0,Transferencia
4800,2023-11-29,19:34,Belleza e higiene,177.9,1,12.45,Transferencia
4802,2023-11-29,15:18,Belleza e higiene,206.0,4,49.44,Tarjeta de Crédito
4794,2023-11-29,21:08,Electrodomésticos,3959.9,1,0.0,Transferencia
4797,2023-11-29,15:13,Alimentos y bebidas,35.9,5,5.38,Transferencia
4808,2023-11-29,15:28,Alimentos y bebidas,45.9,5,13.77,Tarjeta de Débito
4814,2023-11-29,17:10,Belleza e higiene,142.9,5,50.02,Tarjeta de Débito
