ID_compra,ID_cliente,ciudad,estado,region,edad,sexo_biologico,cashback,nota
3132,1298,Ciudad de México,Ciudad de México,Centro,36,Masculino,Sí,8
5007,3359,Chihuahua,Chihuahua,Noroeste,19,Femenino,Sí,10
4961,3318,Chihuahua,Chihuahua,Noroeste,20,Femenino,Sí,10
2474,7266,Tlalnepantla de Baz,Estado de México,Centro,36,Femenino,Sí,8
3017,9806,Veracruz,Veracruz,Golfo,38,Masculino,No,9
5319,7161,Tlalnepantla de Baz,Estado de México,Centro,31,Femenino,Sí,9
4017,1905,Tlalnepantla de Baz,Estado de México,Centro,45,Masculino,No,7
5222,4318,Tlalnepantla de Baz,Estado de México,Centro,47,Masculino,No,10
2954,9697,Saltillo,Coahuila,Noreste,30,Femenino,Sí,10
2918,1058,Tlalnepantla de Baz,Estado de México,Centro,45,Masculino,No,9
447,7748,Huixquilucan,Estado de México,Centro,46,Femenino,No,9
4972,7299,Morelia,Michoacán,Occidente,50,Femenino,No,10
2088,5882,Morelia,Michoacán,Occidente,38,Masculino,Sí,10
296,4627,Monterrey ,Nuevo León,Noreste,32,Masculino,Sí,8
2569,6364,Morelia,Michoacán,Occidente,36,Femenino,Sí,10
1053,7614,Morelia,Michoacán,Occidente,40,Femenino,Sí,9
3085,2060,Morelia,Michoacán,Occidente,43,Femenino,No,2
2818,5963,Hermosillo,Sonora,Noroeste,44,Femenino,No,10
4711,7854,Morelia,Michoacán,Occidente,44,Femenino,No,4
240,6690,Morelia,Michoacán,Occidente,26,Femenino,No,9
1243,9203,Morelia,Michoacán,Occidente,49,Masculino,No,9
1430,5653,Hermosillo,Sonora,Noroeste,53,Masculino,No,9
4110,7444,Toluca,Estado de México,Centro,41,Femenino,No,9
1597,9172,Morelia,Michoacán,Occidente,45,Femenino,No,9
423,5587,León,Guanajuato,Centro-Norte,52,Femenino,No,8
1872,2861,Ciudad de México,Ciudad de México,Centro,36,Femenino,Sí,10
8,1380,Ciudad de México,Ciudad de México,Centro,50,Masculino,No,9
4076,9977,Morelia,Michoacán,Occidente,49,Femenino,No,8
1911,6651,Morelia,Michoacán,Occidente,36,Femenino,Sí,10
2295,3340,Morelia,Michoacán,Occidente,38,Masculino,Sí,10
4439,3288,Chihuahua,Chihuahua,Noroeste,50,Masculino,No,9
5086,8359,Oaxaca de Juárez,Oaxaca,Sur,30,Femenino,Sí,9
1087,3059,Durango,Durango,Noroeste,40,Femenino,Sí,10
5250,3097,Morelia,Michoacán,Occidente,45,Masculino,No,9
4101,3539,Chihuahua,Chihuahua,Noroeste,23,Masculino,Sí,8
5988,1438,Ciudad de México,Ciudad de México,Centro,45,Masculino,No,9
5493,9981,Guanajuato,Guanajuato,Centro-Norte,18,Femenino,Sí,10
3724,6391,Morelia,Michoacán,Occidente,42,Femenino,No,9
755,9619,Veracruz,Veracruz,Golfo,52,Femenino,No,9
1809,8073,Cholula,Puebla,Centro-Sur,59,Masculino,No,9
2949,7524,Toluca,Estado de México,Centro,49,Masculino,No,7
5445,3901,Guadalajara,Jalisco,Occidente,36,Masculino,Sí,6
1511,3399,Morelia,Michoacán,Occidente,34,Femenino,No,9
4038,5516,Morelia,Michoacán,Occidente,38,Femenino,No,7
5811,5936,Hermosillo,Sonora,Noroeste,38,Femenino,Sí,9
2210,5435,Morelia,Michoacán,Occidente,58,Femenino,No,10
5774,3434,Durango,Durango,Noroeste,32,Masculino,Sí,9
2033,4529,Morelia,Michoacán,Occidente,36,Femenino,Sí,10
494,5485,Morelia,Michoacán,Occidente,47,Masculino,No,9
946,6698,Lagos de Moreno,Jalisco,Occidente,27,Masculino,No,9
1233,4441,Morelia,Michoacán,Occidente,57,Femenino,No,6
3513,8079,Cholula,Puebla,Centro-Sur,31,Femenino,Sí,2
5462,6899,Morelia,Michoacán,Occidente,33,Femenino,Sí,9
5640,4144,Morelia,Michoacán,Occidente,29,Femenino,Sí,9
3830,9595,Morelia,Michoacán,Occidente,41,Femenino,No,8
5741,3082,Cancún,Quintana Roo,Sureste,34,Masculino,Sí,5
2799,4591,Morelia,Michoacán,Occidente,35,Masculino,Sí,10
4404,6469,Morelia,Michoacán,Occidente,46,Masculino,No,7
1650,1218,Ciudad de México,Ciudad de México,Centro,36,Femenino,Sí,8
3037,1594,Morelia,Michoacán,Occidente,49,Femenino,No,10
5111,4481,Morelia,Michoacán,Occidente,53,Masculino,No,9
5206,5746,Morelia,Michoacán,Occidente,52,Masculino,No,9
5776,5140,Morelia,Michoacán,Occidente,54,Femenino,No,10
5771,5557,Morelia,Michoacán,Occidente,30,Femenino,Sí,9
5682,8735,Oaxaca de Juárez,Oaxaca,Sur,18,Femenino,No,10
690,2857,Chihuahua,Chihuahua,Noroeste,47,Femenino,No,9
3672,5150,Morelia,Michoacán,Occidente,44,Femenino,No,10
2830,1612,Morelia,Michoacán,Occidente,39,Masculino,No,9
979,4109,Guadalajara,Jalisco,Occidente,30,Femenino,Sí,10
6143,9840,Morelia,Michoacán,Occidente,35,Masculino,Sí,10
1298,4703,Morelia,Michoacán,Occidente,34,Femenino,Sí,9
3584,7046,Morelia,Michoacán,Occidente,45,Masculino,No,9
6013,8595,Cholula,Puebla,Centro-Sur,34,Femenino,Sí,10
1832,1660,Guadalupe,Nuevo León,Noreste,21,Masculino,Sí,10
3050,7835,Cholula,Puebla,Centro-Sur,32,Masculino,Sí,4
37,7956,Toluca,Estado de México,Centro,28,Masculino,No,9
5799,9889,Saltillo,Coahuila,Noreste,40,Femenino,Sí,9
3308,6039,León,Guanajuato,Centro-Norte,35,Femenino,Sí,9
512,8511,Guadalupe,Nuevo León,Noreste,37,Femenino,No,8
615,5279,Guadalupe,Nuevo León,Noreste,40,Femenino,No,10
3411,4261,Guadalupe,Nuevo León,Noreste,37,Femenino,Sí,10
2960,6933,Guadalupe,Nuevo León,Noreste,23,Femenino,Sí,9
1557,3249,Chihuahua,Chihuahua,Noroeste,30,Femenino,Sí,9
587,6402,León,Guanajuato,Centro-Norte,34,Masculino,Sí,9
2556,4638,Monterrey ,Nuevo León,Noreste,26,Femenino,No,9
1537,3770,Durango,Durango,Noroeste,65,Femenino,No,9
5646,5026,Monterrey ,Nuevo León,Noreste,44,Femenino,No,9
706,7337,Toluca,Estado de México,Centro,30,Femenino,Sí,7
2930,1875,Ciudad de México,Ciudad de México,Centro,40,Masculino,Sí,7
535,6350,León,Guanajuato,Centro-Norte,41,Femenino,No,9
42,1777,Guadalupe,Nuevo León,Noreste,46,Masculino,No,9
3438,1084,Guadalupe,Nuevo León,Noreste,19,Masculino,Sí,8
3418,5084,Guadalupe,Nuevo León,Noreste,24,Femenino,Sí,9
4732,4079,Durango,Durango,Noroeste,34,Masculino,Sí,6
1269,2483,Guadalupe,Nuevo León,Noreste,44,Femenino,No,9
4358,3129,Chihuahua,Chihuahua,Noroeste,48,Masculino,No,2
872,6760,Guadalupe,Nuevo León,Noreste,56,Masculino,No,7
942,2638,Chihuahua,Chihuahua,Noroeste,39,Masculino,Sí,10
2336,3378,Durango,Durango,Noroeste,37,Femenino,Sí,10
3673,4857,Monterrey ,Nuevo León,Noreste,39,Masculino,No,9
1801,8596,Cholula,Puebla,Centro-Sur,37,Femenino,Sí,9
5632,5821,Hermosillo,Sonora,Noroeste,21,Masculino,No,9
4456,4163,Durango,Durango,Noroeste,38,Masculino,Sí,10
1642,4275,Guadalupe,Nuevo León,Noreste,53,Femenino,No,10
15,9682,Guadalupe,Nuevo León,Noreste,48,Masculino,No,9
4021,4801,Guadalupe,Nuevo León,Noreste,34,Masculino,Sí,8
474,2383,Chihuahua,Chihuahua,Noroeste,48,Femenino,No,10
3545,5154,Monterrey ,Nuevo León,Noreste,31,Masculino,No,10
2173,8496,Oaxaca de Juárez,Oaxaca,Sur,46,Femenino,No,4
31,5768,León,Guanajuato,Centro-Norte,35,Masculino,Sí,9
4141,7130,Guadalupe,Nuevo León,Noreste,22,Masculino,Sí,10
1369,2543,Guadalupe,Nuevo León,Noreste,46,Masculino,No,7
5024,5363,Guadalupe,Nuevo León,Noreste,44,Masculino,No,9
613,4909,Guadalupe,Nuevo León,Noreste,52,Femenino,No,10
2848,6303,Hermosillo,Sonora,Noroeste,47,Femenino,No,8
2548,6859,Guadalupe,Nuevo León,Noreste,33,Masculino,Sí,5
3593,5647,Guadalupe,Nuevo León,Noreste,37,Femenino,Sí,9
789,1211,Guadalupe,Nuevo León,Noreste,27,Masculino,Sí,10
2919,5097,León,Guanajuato,Centro-Norte,26,Masculino,Sí,9
5831,2778,Ciudad de México,Ciudad de México,Centro,32,Femenino,Sí,9
4782,8329,Guadalupe,Nuevo León,Noreste,23,Masculino,Sí,9
77,9494,Saltillo,Coahuila,Noreste,38,Femenino,No,10
1525,4968,Guadalupe,Nuevo León,Noreste,35,Femenino,Sí,8
5132,1841,Guadalupe,Nuevo León,Noreste,36,Masculino,Sí,8
5822,2431,Ciudad de México,Ciudad de México,Centro,37,Masculino,Sí,7
1775,6451,Guadalupe,Nuevo León,Noreste,38,Masculino,Sí,10
2651,7908,Toluca,Estado de México,Centro,36,Masculino,Sí,9
5754,3690,Guadalupe,Nuevo León,Noreste,37,Femenino,Sí,8
5563,1875,Ciudad de México,Ciudad de México,Centro,40,Masculino,Sí,8
4331,1654,Guadalupe,Nuevo León,Noreste,37,Masculino,No,7
4143,4607,Monterrey ,Nuevo León,Noreste,43,Masculino,No,9
3253,4112,Guadalupe,Nuevo León,Noreste,28,Femenino,No,9
5803,5770,Hermosillo,Sonora,Noroeste,36,Femenino,Sí,9
5966,4707,Durango,Durango,Noroeste,18,Femenino,Sí,10
3803,4611,Durango,Durango,Noroeste,37,Femenino,No,10
1861,1406,Coacalco de Berriozábal,Estado de México,Centro,33,Femenino,Sí,7
1968,6757,Coacalco de Berriozábal,Estado de México,Centro,18,Femenino,Sí,7
3976,4051,Coacalco de Berriozábal,Estado de México,Centro,40,Masculino,No,9
2948,1338,Ciudad de México,Ciudad de México,Centro,31,Masculino,No,9
977,1562,Ciudad de México,Ciudad de México,Centro,18,Femenino,No,9
5936,5621,Hermosillo,Sonora,Noroeste,48,Femenino,No,9
5022,2951,Durango,Durango,Noroeste,18,Femenino,Sí,9
4048,9218,Saltillo,Coahuila,Noreste,43,Masculino,No,10
1874,4773,Coacalco de Berriozábal,Estado de México,Centro,43,Femenino,No,9
5705,5814,Hermosillo,Sonora,Noroeste,52,Masculino,No,10
5121,1655,Coacalco de Berriozábal,Estado de México,Centro,32,Masculino,Sí,9
172,5463,León,Guanajuato,Centro-Norte,45,Masculino,No,9
6017,4498,Coacalco de Berriozábal,Estado de México,Centro,45,Femenino,No,8
5787,4480,Guadalajara,Jalisco,Occidente,31,Femenino,No,9
1547,5267,Ciudad de México,Ciudad de México,Centro,49,Masculino,No,9
3089,1983,Coacalco de Berriozábal,Estado de México,Centro,38,Femenino,Sí,10
629,1169,Coacalco de Berriozábal,Estado de México,Centro,36,Masculino,Sí,10
2042,4555,Coacalco de Berriozábal,Estado de México,Centro,27,Femenino,Sí,9
2844,1721,Coacalco de Berriozábal,Estado de México,Centro,55,Masculino,No,10
5849,5333,Coacalco de Berriozábal,Estado de México,Centro,38,Masculino,Sí,9
281,4762,Coacalco de Berriozábal,Estado de México,Centro,57,Femenino,No,9
1527,2623,Chihuahua,Chihuahua,Noroeste,23,Masculino,No,9
1242,3125,Coacalco de Berriozábal,Estado de México,Centro,56,Masculino,No,10
4948,3480,Chihuahua,Chihuahua,Noroeste,30,Masculino,No,8
2763,1701,Coacalco de Berriozábal,Estado de México,Centro,33,Femenino,Sí,7
6089,5702,Coacalco de Berriozábal,Estado de México,Centro,36,Femenino,No,10
1897,6900,Coacalco de Berriozábal,Estado de México,Centro,36,Masculino,Sí,7
5766,7779,Coacalco de Berriozábal,Estado de México,Centro,40,Masculino,No,8
1170,1477,Coacalco de Berriozábal,Estado de México,Centro,20,Femenino,No,10
236,4305,Coacalco de Berriozábal,Estado de México,Centro,36,Femenino,Sí,9
1292,3281,Chihuahua,Chihuahua,Noroeste,33,Masculino,No,9
5491,3144,Durango,Durango,Noroeste,27,Femenino,No,9
1364,5504,Hermosillo,Sonora,Noroeste,25,Masculino,Sí,7
5600,4232,Guadalajara,Jalisco,Occidente,40,Masculino,Sí,9
2157,2067,Veracruz,Veracruz,Golfo,40,Femenino,Sí,8
5473,7712,Coacalco de Berriozábal,Estado de México,Centro,54,Masculino,No,9
827,4855,Coacalco de Berriozábal,Estado de México,Centro,48,Masculino,No,4
2351,2848,Chihuahua,Chihuahua,Noroeste,45,Masculino,No,9
4008,5384,Coacalco de Berriozábal,Estado de México,Centro,39,Masculino,No,7
3362,3813,Coacalco de Berriozábal,Estado de México,Centro,42,Masculino,No,9
4293,6411,Coacalco de Berriozábal,Estado de México,Centro,19,Femenino,Sí,7
5917,4684,Coacalco de Berriozábal,Estado de México,Centro,56,Femenino,No,10
3266,8649,Coacalco de Berriozábal,Estado de México,Centro,50,Femenino,No,4
4187,3876,Coacalco de Berriozábal,Estado de México,Centro,43,Femenino,No,9
2933,9091,Coacalco de Berriozábal,Estado de México,Centro,33,Masculino,No,9
1975,2887,Ciudad de México,Ciudad de México,Centro,25,Femenino,Sí,9
3185,6183,Hermosillo,Sonora,Noroeste,35,Masculino,Sí,9
4367,7146,Coacalco de Berriozábal,Estado de México,Centro,43,Femenino,No,7
3455,3145,Coacalco de Berriozábal,Estado de México,Centro,46,Masculino,No,9
5355,7828,Coacalco de Berriozábal,Estado de México,Centro,47,Masculino,No,8
5186,3835,Coacalco de Berriozábal,Estado de México,Centro,35,Femenino,Sí,10
3251,3761,Coacalco de Berriozábal,Estado de México,Centro,49,Masculino,No,7
4139,2452,Coacalco de Berriozábal,Estado de México,Centro,48,Femenino,No,7
1683,6797,Coacalco de Berriozábal,Estado de México,Centro,49,Masculino,No,8
1339,9459,Coacalco de Berriozábal,Estado de México,Centro,36,Femenino,Sí,10
6035,1373,Coacalco de Berriozábal,Estado de México,Centro,45,Masculino,No,6
1830,7219,Torreón,Coahuila,Noreste,34,Masculino,Sí,8
1201,7484,Cholula,Puebla,Centro-Sur,33,Masculino,Sí,9
3259,7711,Torreón,Coahuila,Noreste,39,Femenino,Sí,7
4690,7755,Torreón,Coahuila,Noreste,48,Masculino,No,9
3219,1501,Ciudad de México,Ciudad de México,Centro,43,Masculino,No,4
5678,2190,Veracruz,Veracruz,Golfo,44,Masculino,No,10
2912,9799,Torreón,Coahuila,Noreste,33,Femenino,No,10
1380,1768,Torreón,Coahuila,Noreste,33,Femenino,Sí,10
6084,2405,Torreón,Coahuila,Noreste,48,Masculino,No,10
6139,7276,Cholula,Puebla,Centro-Sur,46,Masculino,No,9
5955,2772,Chihuahua,Chihuahua,Noroeste,32,Femenino,No,10
3419,7929,Toluca,Estado de México,Centro,32,Femenino,Sí,9
971,3240,Durango,Durango,Noroeste,44,Femenino,No,9
4754,9050,Veracruz,Veracruz,Golfo,57,Masculino,No,10
2217,9784,Torreón,Coahuila,Noreste,34,Masculino,Sí,10
2810,3081,Torreón,Coahuila,Noreste,31,Femenino,Sí,6
4104,9116,Veracruz,Veracruz,Golfo,32,Femenino,Sí,4
1110,2211,Torreón,Coahuila,Noreste,30,Masculino,Sí,10
3334,2103,Veracruz,Veracruz,Golfo,41,Masculino,No,10
867,5019,León,Guanajuato,Centro-Norte,32,Masculino,Sí,7
3737,6574,Torreón,Coahuila,Noreste,25,Masculino,No,8
5837,8143,Torreón,Coahuila,Noreste,62,Masculino,No,9
3764,1228,Ciudad de México,Ciudad de México,Centro,41,Masculino,No,9
3797,3168,Durango,Durango,Noroeste,41,Femenino,No,7
1728,6343,Torreón,Coahuila,Noreste,36,Masculino,No,7
1300,1720,Torreón,Coahuila,Noreste,18,Femenino,No,8
3942,4923,Torreón,Coahuila,Noreste,41,Masculino,No,5
3929,8141,Toluca,Estado de México,Centro,31,Femenino,Sí,9
382,6384,Hermosillo,Sonora,Noroeste,35,Femenino,Sí,9
5226,6792,Torreón,Coahuila,Noreste,41,Masculino,No,7
17,9813,Torreón,Coahuila,Noreste,18,Masculino,Sí,9
5817,2098,Torreón,Coahuila,Noreste,21,Femenino,Sí,10
4566,1800,Ciudad de México,Ciudad de México,Centro,42,Femenino,No,9
2947,7339,Torreón,Coahuila,Noreste,54,Masculino,No,2
2023,9999,Torreón,Coahuila,Noreste,32,Masculino,Sí,9
1203,4333,Guadalajara,Jalisco,Occidente,32,Masculino,Sí,4
5887,6057,Hermosillo,Sonora,Noroeste,41,Masculino,No,10
1439,7163,Torreón,Coahuila,Noreste,25,Masculino,Sí,10
4482,6162,Hermosillo,Sonora,Noroeste,34,Masculino,No,8
6066,3100,Torreón,Coahuila,Noreste,59,Femenino,No,10
457,7282,Toluca,Estado de México,Centro,37,Masculino,Sí,9
4555,2695,Torreón,Coahuila,Noreste,28,Masculino,Sí,8
2999,1454,Torreón,Coahuila,Noreste,46,Femenino,No,9
5973,3088,Chihuahua,Chihuahua,Noroeste,50,Masculino,No,10
5659,5830,Torreón,Coahuila,Noreste,53,Masculino,No,9
4201,6247,Hermosillo,Sonora,Noroeste,28,Masculino,No,10
757,7739,Torreón,Coahuila,Noreste,50,Femenino,No,5
5861,2929,Chihuahua,Chihuahua,Noroeste,44,Femenino,No,9
5275,8182,Torreón,Coahuila,Noreste,27,Femenino,Sí,8
52,2812,Torreón,Coahuila,Noreste,50,Femenino,No,8
5789,6744,Torreón,Coahuila,Noreste,35,Masculino,Sí,8
4530,3539,Chihuahua,Chihuahua,Noroeste,23,Masculino,Sí,9
1296,1738,Torreón,Coahuila,Noreste,42,Femenino,No,9
5565,2435,Torreón,Coahuila,Noreste,39,Femenino,No,9
1912,4992,Torreón,Coahuila,Noreste,36,Masculino,No,9
4394,3022,Torreón,Coahuila,Noreste,44,Femenino,No,10
131,5222,León,Guanajuato,Centro-Norte,56,Femenino,No,10
2250,4354,Guadalajara,Jalisco,Occidente,38,Masculino,Sí,9
1089,5063,Texcoco,Estado de México,Centro,23,Femenino,Sí,7
4726,6475,Texcoco,Estado de México,Centro,55,Femenino,No,10
2421,6604,Texcoco,Estado de México,Centro,48,Masculino,No,7
4446,9730,Texcoco,Estado de México,Centro,41,Femenino,No,7
1940,9815,Saltillo,Coahuila,Noreste,43,Masculino,No,9
5310,1852,Texcoco,Estado de México,Centro,29,Femenino,No,9
1282,8522,Cholula,Puebla,Centro-Sur,42,Masculino,No,9
3143,8427,Texcoco,Estado de México,Centro,44,Masculino,No,9
4040,2996,Durango,Durango,Noroeste,45,Femenino,No,8
4081,3626,Guadalajara,Jalisco,Occidente,34,Masculino,Sí,8
3098,7071,Texcoco,Estado de México,Centro,36,Femenino,Sí,9
4341,8466,Texcoco,Estado de México,Centro,25,Masculino,Sí,10
5554,6668,Texcoco,Estado de México,Centro,43,Masculino,No,9
2400,5555,Hermosillo,Sonora,Noroeste,56,Masculino,No,9
4934,5772,Hermosillo,Sonora,Noroeste,39,Femenino,Sí,9
3809,1244,Texcoco,Estado de México,Centro,38,Masculino,Sí,9
1523,4469,Texcoco,Estado de México,Centro,31,Masculino,Sí,7
5696,2576,Texcoco,Estado de México,Centro,40,Femenino,No,1
2106,1303,Ciudad de México,Ciudad de México,Centro,43,Femenino,No,10
3026,8066,Toluca,Estado de México,Centro,40,Femenino,Sí,9
267,7077,Texcoco,Estado de México,Centro,48,Femenino,No,9
2282,4724,Texcoco,Estado de México,Centro,35,Masculino,Sí,6
1185,7027,Texcoco,Estado de México,Centro,58,Femenino,No,7
171,3217,Texcoco,Estado de México,Centro,27,Masculino,No,9
2760,4095,Texcoco,Estado de México,Centro,29,Masculino,Sí,10
5115,8314,Texcoco,Estado de México,Centro,30,Masculino,Sí,10
2092,5505,Hermosillo,Sonora,Noroeste,42,Femenino,No,9
4886,2425,Texcoco,Estado de México,Centro,39,Femenino,Sí,10
2267,2650,Texcoco,Estado de México,Centro,30,Femenino,Sí,7
2007,9752,Saltillo,Coahuila,Noreste,38,Femenino,Sí,10
4630,5257,Texcoco,Estado de México,Centro,36,Femenino,Sí,8
2050,2889,Texcoco,Estado de México,Centro,48,Femenino,No,8
5751,2927,Ciudad de México,Ciudad de México,Centro,42,Masculino,No,9
5899,8278,Texcoco,Estado de México,Centro,25,Femenino,Sí,10
4640,8046,Texcoco,Estado de México,Centro,35,Masculino,Sí,8
365,7412,Cholula,Puebla,Centro-Sur,46,Masculino,No,9
4369,9466,Texcoco,Estado de México,Centro,51,Femenino,No,5
5035,4245,Texcoco,Estado de México,Centro,49,Femenino,No,9
3915,6166,León,Guanajuato,Centro-Norte,35,Femenino,Sí,3
6127,5465,Hermosillo,Sonora,Noroeste,26,Femenino,No,9
4371,2038,Texcoco,Estado de México,Centro,54,Masculino,No,8
3696,2250,Texcoco,Estado de México,Centro,29,Femenino,Sí,10
2959,3826,Guadalajara,Jalisco,Occidente,30,Femenino,Sí,9
2152,8036,Texcoco,Estado de México,Centro,29,Masculino,Sí,9
973,4334,Texcoco,Estado de México,Centro,44,Masculino,No,8
1341,3098,Durango,Durango,Noroeste,27,Femenino,Sí,6
1392,4839,Texcoco,Estado de México,Centro,42,Femenino,No,9
2280,6273,Texcoco,Estado de México,Centro,53,Masculino,No,10
3392,1078,Texcoco,Estado de México,Centro,49,Masculino,No,10
5993,9475,Saltillo,Coahuila,Noreste,45,Femenino,No,9
3578,7563,Texcoco,Estado de México,Centro,41,Masculino,No,10
2666,2028,Texcoco,Estado de México,Centro,55,Femenino,No,4
3261,6347,León,Guanajuato,Centro-Norte,42,Masculino,No,8
2075,9007,Texcoco,Estado de México,Centro,32,Femenino,Sí,8
3611,2781,Chihuahua,Chihuahua,Noroeste,35,Masculino,Sí,8
2303,5373,Monterrey ,Nuevo León,Noreste,31,Masculino,Sí,4
36,4977,Texcoco,Estado de México,Centro,33,Femenino,Sí,9
3224,9800,Metepec,Estado de México,Centro,25,Masculino,Sí,7
2654,7098,Cholula,Puebla,Centro-Sur,29,Femenino,Sí,8
1036,3557,Chihuahua,Chihuahua,Noroeste,38,Masculino,Sí,10
1697,6411,Metepec,Estado de México,Centro,19,Femenino,Sí,10
3930,9907,Veracruz,Veracruz,Golfo,28,Masculino,Sí,9
5391,2618,Metepec,Estado de México,Centro,32,Masculino,Sí,8
692,2126,Metepec,Estado de México,Centro,41,Femenino,No,10
3193,5413,Monterrey ,Nuevo León,Noreste,34,Masculino,Sí,9
550,8465,Cholula,Puebla,Centro-Sur,41,Masculino,No,7
4079,4803,Metepec,Estado de México,Centro,28,Femenino,Sí,9
4664,2451,Chihuahua,Chihuahua,Noroeste,39,Femenino,Sí,10
1922,8525,Cholula,Puebla,Centro-Sur,31,Femenino,Sí,10
2745,1415,Metepec,Estado de México,Centro,37,Masculino,Sí,9
5497,3780,Metepec,Estado de México,Centro,44,Femenino,No,8
5402,6378,Metepec,Estado de México,Centro,37,Masculino,No,10
3712,8237,Cholula,Puebla,Centro-Sur,26,Femenino,Sí,9
1983,6837,Metepec,Estado de México,Centro,39,Masculino,No,9
1396,4655,Metepec,Estado de México,Centro,44,Masculino,No,9
2156,9867,Metepec,Estado de México,Centro,25,Femenino,Sí,9
4999,2538,Metepec,Estado de México,Centro,29,Femenino,Sí,9
998,7076,Metepec,Estado de México,Centro,37,Masculino,Sí,7
274,1656,Ciudad de México,Ciudad de México,Centro,31,Masculino,Sí,10
4014,3164,Durango,Durango,Noroeste,26,Femenino,Sí,9
727,2198,Metepec,Estado de México,Centro,29,Femenino,Sí,10
1731,9000,Oaxaca de Juárez,Oaxaca,Sur,39,Masculino,Sí,10
3269,7454,Metepec,Estado de México,Centro,36,Masculino,No,9
4576,4398,Guadalajara,Jalisco,Occidente,48,Femenino,No,9
4795,1057,Ciudad de México,Ciudad de México,Centro,23,Masculino,Sí,6
1879,4071,Guadalajara,Jalisco,Occidente,31,Femenino,Sí,9
1272,2908,Chihuahua,Chihuahua,Noroeste,39,Masculino,Sí,9
2927,9319,Saltillo,Coahuila,Noreste,47,Femenino,No,9
5338,3319,Metepec,Estado de México,Centro,42,Femenino,No,10
4501,6844,Metepec,Estado de México,Centro,33,Femenino,Sí,8
4660,1680,Ciudad de México,Ciudad de México,Centro,36,Masculino,Sí,8
5136,2971,Metepec,Estado de México,Centro,36,Femenino,No,7
5707,7262,Metepec,Estado de México,Centro,34,Masculino,Sí,9
611,8060,Metepec,Estado de México,Centro,27,Masculino,Sí,9
3605,9662,Veracruz,Veracruz,Golfo,40,Femenino,No,9
529,8303,Oaxaca de Juárez,Oaxaca,Sur,33,Femenino,Sí,10
4989,3059,Durango,Durango,Noroeste,40,Femenino,Sí,10
722,3775,Metepec,Estado de México,Centro,30,Femenino,Sí,9
6096,8675,Oaxaca de Juárez,Oaxaca,Sur,20,Masculino,Sí,9
3649,1630,Metepec,Estado de México,Centro,32,Femenino,Sí,7
754,5442,Metepec,Estado de México,Centro,44,Femenino,No,9
481,5506,Monterrey ,Nuevo León,Noreste,31,Femenino,Sí,8
2808,2709,Ciudad de México,Ciudad de México,Centro,38,Masculino,Sí,9
860,3055,Chihuahua,Chihuahua,Noroeste,46,Femenino,No,8
367,5678,León,Guanajuato,Centro-Norte,44,Femenino,No,8
5726,9147,Saltillo,Coahuila,Noreste,42,Femenino,No,9
1630,4411,Metepec,Estado de México,Centro,29,Masculino,Sí,7
2683,8045,Metepec,Estado de México,Centro,49,Masculino,No,8
1161,8943,Metepec,Estado de México,Centro,41,Masculino,No,10
5946,6208,Metepec,Estado de México,Centro,46,Femenino,No,9
871,6176,Metepec,Estado de México,Centro,40,Masculino,No,0
2766,9403,Metepec,Estado de México,Centro,22,Femenino,Sí,9
507,9416,Metepec,Estado de México,Centro,22,Masculino,Sí,10
5301,5806,Hermosillo,Sonora,Noroeste,35,Femenino,No,10
198,9923,Tlaquepaque,Jalisco,Occidente,48,Masculino,No,9
4537,1025,Cancún,Quintana Roo,Sureste,35,Masculino,Sí,7
5883,3569,Chihuahua,Chihuahua,Noroeste,54,Masculino,No,8
6147,3786,Guadalajara,Jalisco,Occidente,34,Masculino,No,9
2732,5938,Hermosillo,Sonora,Noroeste,45,Femenino,No,8
2196,7697,Tlaquepaque,Jalisco,Occidente,45,Masculino,No,10
452,7422,Tlaquepaque,Jalisco,Occidente,30,Masculino,No,9
5104,6700,Tlaquepaque,Jalisco,Occidente,23,Femenino,No,9
451,3212,Chihuahua,Chihuahua,Noroeste,37,Femenino,Sí,10
1097,9645,Saltillo,Coahuila,Noreste,29,Femenino,No,8
1330,4669,Monterrey ,Nuevo León,Noreste,46,Masculino,No,9
4706,9521,Tlaquepaque,Jalisco,Occidente,32,Masculino,No,10
5046,8245,Tlaquepaque,Jalisco,Occidente,31,Femenino,Sí,9
5629,8363,Tlaquepaque,Jalisco,Occidente,53,Masculino,No,10
1466,2842,Chihuahua,Chihuahua,Noroeste,58,Femenino,No,9
2577,6759,Tlaquepaque,Jalisco,Occidente,23,Masculino,Sí,8
4895,8384,Oaxaca de Juárez,Oaxaca,Sur,26,Femenino,Sí,9
2514,1026,Tlaquepaque,Jalisco,Occidente,34,Femenino,Sí,9
3718,7227,Tlaquepaque,Jalisco,Occidente,45,Femenino,No,9
3688,9335,Tlaquepaque,Jalisco,Occidente,28,Femenino,Sí,10
6052,8874,Tlaquepaque,Jalisco,Occidente,47,Femenino,No,9
4507,6494,Tlaquepaque,Jalisco,Occidente,43,Femenino,No,10
5610,3791,Guadalajara,Jalisco,Occidente,34,Femenino,Sí,8
5025,5420,Tlaquepaque,Jalisco,Occidente,50,Masculino,No,10
3583,5551,Hermosillo,Sonora,Noroeste,48,Masculino,No,8
3887,8493,Oaxaca de Juárez,Oaxaca,Sur,33,Femenino,Sí,9
3668,8763,Tlaquepaque,Jalisco,Occidente,40,Masculino,No,7
